date,confirmed,deaths,new_confirmed,new_deaths,new_confirmed_7dma,new_deaths_7dma,cfr
2022-08-04,582298507,6433081,1465623,3174,1025902.7142857143,2381.5714285714284,0.011047737410736655
2022-08-05,583199840,6436031,901333,2950,958177.2857142857,2371.285714285714,0.011035721477564191
2022-08-06,584378161,6437762,1178321,1731,1044187.2857142857,2462.1428571428573,0.01101643153293677
2022-08-07,584876085,6438704,497924,942,1037496.8571428572,2466.0,0.011008663484676417
2022-08-08,585692322,6441006,816237,2302,1029356.7142857143,2447.0,0.010997251898412287
2022-08-09,586732558,6444566,1040236,3560,1007879.1428571428,2543.285714285714,0.010983822036342494
2022-08-10,587759595,6447272,1027037,2706,989530.1428571428,2480.714285714286,0.01096923309265585
2022-08-11,588765069,6450479,1005474,3207,923794.5714285715,2485.4285714285716,0.010955947184427817
2022-08-12,589518048,6453293,752979,2814,902601.1428571428,2466.0,0.010946726774342963
2022-08-13,590154612,6454777,636564,1484,825207.2857142857,2430.714285714286,0.01093743379912788
2022-08-14,590615366,6455771,460754,994,819897.2857142857,2438.1428571428573,0.01093058422052636
2022-08-15,591470649,6458166,855283,2395,825475.2857142857,2451.4285714285716,0.010918827520721151
2022-08-16,592553956,6461602,1083307,3436,831628.2857142857,2433.714285714286,0.010904664350937184
2022-08-17,593544473,6464838,990517,3236,826411.1428571428,2509.4285714285716,0.010891918456125528
2022-08-18,594489234,6467820,944761,2982,817737.8571428572,2477.285714285714,0.010879625113614757
2022-08-19,595290702,6470533,801468,2713,824664.8571428572,2462.8571428571427,0.010869534797471101
2022-08-20,595865130,6471724,574428,1191,815788.2857142857,2421.0,0.010861055084730332
2022-08-21,596349664,6473445,484534,1721,819185.4285714285,2524.857142857143,0.010855116370116711
2022-08-22,597060819,6474866,711155,1677,798595.7142857143,2422.285714285714,0.01084456690835042
2022-08-23,597949972,6477794,889617,2929,770925.7142857143,2349.8571428571427,0.010833337742843811
2022-08-24,598834543,6480950,884632,3156,755799.2857142857,2338.4285714285716,0.01082260546883649
2022-08-25,599699548,6483907,865005,2957,744405.5714285715,2334.8571428571427,0.010811925774538019
2022-08-26,600401903,6486436,702355,2529,730246.5714285715,2308.5714285714284,0.010803490074880726
2022-08-27,600854582,6487647,452679,1211,712853.8571428572,2311.4285714285716,0.010797366275222979
2022-08-28,601260827,6488670,406245,1023,701669.7142857143,2211.714285714286,0.010791772403293454
2022-08-29,601837965,6490683,577138,2013,682524.4285714286,2259.714285714286,0.01078476828891976
2022-08-30,602585861,6493182,747896,2521,662278.5714285715,2201.4285714285716,0.01077552996219405
2022-08-31,603339040,6496550,753179,3368,643499.5714285715,2231.714285714286,0.010767660584337457
2022-09-01,604018804,6499102,679764,2552,617036.5714285714,2173.8571428571427,0.010759767671074028
2022-09-02,604676287,6501819,657483,2717,610626.2857142857,2200.714285714286,0.010752561560265054
2022-09-03,605052969,6502896,376682,1077,599769.5714285715,2181.5714285714284,0.010747647451011847
2022-09-04,605423358,6504007,370389,1111,594647.2857142857,2194.142857142857,0.01074290727976835
2022-09-05,605881148,6505453,457790,1446,577597.5714285714,2113.142857142857,0.01073717679032324
2022-09-06,606554997,6507768,673849,2315,567019.4285714285,2083.714285714286,0.010729065018320176
2022-09-07,607171546,6509944,616549,2185,547500.8571428572,1914.7142857142856,0.010721754079035844
2022-09-08,607755506,6512183,583960,2239,533814.5714285715,1870.0,0.010715136162007885
2022-09-09,608281134,6514478,525628,2297,514978.14285714284,1810.0,0.010709649923155434
2022-09-10,608594366,6515421,313232,943,505913.85714285716,1790.857142857143,0.010705687341180546
2022-09-11,608908659,6516207,314293,786,497900.14285714284,1744.4285714285713,0.010701452350343404
2022-09-12,609393741,6517720,485223,1514,501819.14285714284,1754.142857142857,0.01069541670924382
2022-09-13,609942218,6519702,548477,1983,483908.85714285716,1706.7142857142858,0.010689048581319879
2022-09-14,610640243,6522032,710959,2386,497396.0,1735.4285714285713,0.010680645559745724
2022-09-15,611251541,6524602,611298,2570,501301.4285714286,1782.7142857142858,0.010674168590766793
2022-09-16,611707437,6526611,455896,2009,491339.71428571426,1741.5714285714287,0.010669497549365253
2022-09-17,612002534,6527461,295097,850,488749.0,1728.2857142857142,0.010665741785964565
2022-09-18,612257111,6528049,254577,588,480218.14285714284,1700.0,0.010662267342779789
2022-09-19,612673963,6529431,416852,1382,470450.85714285716,1681.142857142857,0.010657268619720993
2022-09-20,613227572,6531261,553745,1830,471203.4285714286,1659.2857142857142,0.010650631671206069
2022-09-21,613745750,6533318,518178,2057,443663.28571428574,1612.2857142857142,0.010644991024377765
2022-09-22,614365390,6535513,619640,2195,444855.0,1558.7142857142858,0.01063782743360592
2022-09-23,614883451,6537341,518061,1828,453735.71428571426,1532.857142857143,0.01063183760982372
2022-09-24,615148616,6538177,265165,836,449459.7142857143,1530.857142857143,0.010628613687720627
2022-09-25,615371539,6538685,222923,508,444937.71428571426,1519.4285714285713,0.010625588909466936
2022-09-26,615794219,6540058,422706,1373,445774.0,1518.142857142857,0.01062052516605389
2022-09-27,616393758,6541661,599539,1603,452316.0,1485.7142857142858,0.010612795660399922
2022-09-28,616943716,6544003,549958,2342,456856.0,1526.4285714285716,0.010607131299478217
2022-09-29,617587849,6546289,644133,2287,460355.0,1539.5714285714284,0.010599769750327455
2022-09-30,618060372,6547762,472523,1473,453849.5714285714,1488.857142857143,0.01059404921692666
2022-10-01,618301429,6548432,241057,670,450405.5714285714,1465.142857142857,0.010591002531873495
2022-10-02,618502138,6548998,200817,566,447247.5714285714,1473.4285714285713,0.01058848077902683
2022-10-03,618822004,6550361,319866,1363,432556.14285714284,1472.0,0.010585210218219713
2022-10-04,619422193,6551963,600189,1602,432649.0,1471.857142857143,0.010577539962311295
2022-10-05,620005197,6554150,583004,2191,437369.85714285716,1450.2857142857142,0.010571121067554536
2022-10-06,620645800,6556162,640603,2012,436865.5714285714,1411.0,0.010563451811000735
2022-10-07,621221027,6557961,575227,1799,451537.5714285714,1457.5714285714287,0.010556566366836774
2022-10-08,621440044,6558674,219017,713,448389.0,1463.7142857142858,0.010553993202279061
2022-10-09,621658996,6559308,218952,634,450979.7142857143,1473.4285714285716,0.010551295874756391
2022-10-10,622112629,6560625,453633,1317,470089.28571428574,1466.857142857143,0.01054571904535312
2022-10-11,622802836,6562536,690366,1911,482971.71428571426,1511.0,0.010537100380191589
2022-10-12,623353219,6564438,550383,1902,478311.5714285714,1469.7142857142858,0.010530848000642154
2022-10-13,624016113,6566543,662894,2105,481496.0,1483.0,0.01052303436273608
2022-10-14,624494008,6568259,477895,1716,467591.4285714286,1471.142857142857,0.010517729419110776
2022-10-15,624712097,6569036,218089,777,467458.85714285716,1480.2857142857142,0.010515301418919057
2022-10-16,624904267,6569584,192170,548,463632.85714285716,1468.0,0.010512944697175512
2022-10-17,625380762,6571344,476495,1760,466898.85714285716,1531.2857142857142,0.010507748877634965
2022-10-18,626009472,6573191,629331,1847,458179.5714285714,1522.142857142857,0.010500146234209057
2022-10-19,626536431,6575434,527753,2244,454946.71428571426,1571.0,0.010494894908992131
2022-10-20,627131819,6577637,595412,2204,445306.4285714286,1585.142857142857,0.010488444057085867
2022-10-21,627563033,6579639,431214,2002,438637.71428571426,1626.0,0.010484427306922013
2022-10-22,627745374,6580259,182341,620,433530.85714285716,1603.5714285714284,0.010482369560241475
2022-10-23,627906174,6580853,160800,594,429049.4285714286,1610.142857142857,0.010480631139645395
2022-10-24,628292158,6582173,386605,1405,416208.0,1559.4285714285716,0.01047629341889701
2022-10-25,628887107,6584353,594949,2180,411296.2857142857,1607.0,0.010469848923139078
2022-10-26,629354131,6586858,467024,2505,402620.7142857143,1644.2857142857142,0.010466059846995744
2022-10-27,629825004,6588984,477758,2126,385813.0,1633.142857142857,0.01046161069845363
2022-10-28,630188852,6590467,363848,1486,376189.28571428574,1559.4285714285713,0.010457923809797893
2022-10-29,630387961,6591138,199109,671,378584.7142857143,1566.7142857142858,0.010455685082475743
2022-10-30,630555274,6591741,167313,603,379515.1428571429,1568.0,0.010453867046713498
2022-10-31,630855587,6592962,300424,1221,367203.5714285714,1541.7142857142858,0.01045082604618353
2022-11-01,631257223,6595764,401636,2802,339587.4285714286,1630.5714285714287,0.010448615492515323
2022-11-02,631605553,6597350,348330,1587,322631.14285714284,1499.4285714285713,0.010445364149608736
2022-11-03,632099160,6599695,493607,2345,324895.28571428574,1530.7142857142856,0.010440917213052459
2022-11-04,632543650,6601673,444490,1978,336415.5714285714,1601.0,0.010436707411417378
2022-11-05,632744972,6602286,201322,613,336731.71428571426,1592.7142857142858,0.010434355533685694
2022-11-06,632931615,6602830,186643,544,339493.14285714284,1584.2857142857142,0.010432138075453854
2022-11-07,633236212,6603974,306063,1162,340298.7142857143,1575.857142857143,0.01042892663883221
2022-11-08,633687028,6605250,450816,1276,347324.4285714286,1357.857142857143,0.010423520930903448
2022-11-09,634121053,6607365,434025,2115,359566.5714285714,1433.2857142857142,0.010419721863421556
2022-11-10,634581453,6609457,460426,2092,354826.4285714286,1397.142857142857,0.01041545883314683
2022-11-11,635069827,6611165,488374,1708,361095.5714285714,1358.5714285714287,0.010410138726367172
2022-11-12,635312334,6611612,242507,525,366979.14285714284,1346.0,0.010406868631642212
2022-11-13,635495843,6612117,183509,505,366531.4285714286,1340.4285714285716,0.010404658146599395
2022-11-14,635842682,6613462,348140,1345,372542.4285714286,1366.5714285714287,0.01040109792440766
2022-11-15,636346431,6614527,503749,1477,380104.2857142857,1395.2857142857142,0.010394537751402899
2022-11-16,636832747,6616833,486316,2306,387574.4285714286,1422.5714285714287,0.010390221029258724
2022-11-17,637312096,6618875,479917,2044,390358.85714285716,1415.7142857142858,0.010385610192466832
2022-11-18,637942820,6621234,630724,2362,410694.5714285714,1509.142857142857,0.010379039927120741
2022-11-19,638190175,6621728,247355,494,411387.14285714284,1504.7142857142858,0.010375791197349599
2022-11-20,638412606,6622317,222431,589,416947.4285714286,1516.7142857142858,0.010373098741725035
2022-11-21,638754188,6623443,341582,1126,416010.5714285714,1485.4285714285713,0.010369314400487344
2022-11-22,639328415,6625184,574227,1952,426078.85714285716,1553.2857142857144,0.010362724140768872
2022-11-23,639919189,6627291,591041,2107,441039.5714285714,1524.857142857143,0.010356449867297229
2022-11-24,640339580,6628690,420391,1399,432535.85714285716,1432.7142857142858,0.010351835505779606
2022-11-25,641037771,6630892,698191,2202,442174.0,1409.857142857143,0.010343995783050357
2022-11-26,641308397,6631404,270626,512,445498.4285714286,1412.4285714285716,0.010340429083762644
2022-11-27,641571858,6631994,263461,590,451359.85714285716,1412.5714285714287,0.010337102410748197
2022-11-28,641977647,6633172,405812,1178,460535.5714285714,1420.0,0.010332403364816844
2022-11-29,642708342,6634772,730695,1601,482888.1428571429,1369.857142857143,0.010323145922384806
2022-11-30,643244123,6636401,535781,1629,474993.85714285716,1301.5714285714287,0.010317079881039193
2022-12-01,643950364,6638794,706241,2393,515829.5714285714,1443.5714285714287,0.010309480933844149
2022-12-02,644711955,6641139,761591,2345,524886.7142857143,1464.0,0.010300939742927522
2022-12-03,645011864,6641748,299909,609,529070.0,1477.857142857143,0.010297094318252726
2022-12-04,645269011,6642384,257152,636,528168.7142857143,1484.4285714285713,0.010293976445120189
2022-12-05,645774500,6643774,505489,1390,542408.2857142857,1514.7142857142858,0.010288071145577907
2022-12-06,646399010,6645516,624780,1742,527277.5714285715,1534.857142857143,0.010280826389260714
2022-12-07,647032502,6647694,635452,2178,541516.2857142857,1613.2857142857142,0.010274126847494904
2022-12-08,647841604,6650703,809102,3011,556210.7142857143,1701.5714285714287,0.010265939944171909
2022-12-09,648512056,6652882,670452,2179,543190.8571428572,1677.857142857143,0.01025868669433032
2022-12-10,648786733,6653491,274677,609,539586.2857142857,1677.857142857143,0.010255282146775957
2022-12-11,649085967,6654152,299234,661,545598.0,1681.4285714285716,0.010251572731967567
2022-12-12,649658720,6655818,572753,1667,555207.1428571428,1721.0,0.01024509914990443
2022-12-13,650436793,6657780,778073,1962,577106.1428571428,1752.4285714285713,0.010235860073801206
2022-12-14,651122541,6660233,694387,2453,585525.4285714285,1791.7142857142858,0.01022884723015602
2022-12-15,651873247,6663038,750706,2805,577183.1428571428,1762.2857142857142,0.010221370535858178
2022-12-16,652605304,6665736,732057,2698,585983.8571428572,1836.4285714285713,0.01021403895914398
2022-12-17,652905777,6666547,300473,811,589669.0,1865.2857142857142,0.010210580507698587
2022-12-18,653189501,6667338,283724,791,587453.2857142857,1883.857142857143,0.010207356348797162
2022-12-19,653775912,6669159,586411,1821,589404.4285714285,1905.857142857143,0.010200986114031071
2022-12-20,654484792,6671373,708880,2214,579519.7142857142,1941.857142857143,0.010193320122249685
2022-12-21,655205564,6673938,720772,2565,583289.0,1957.857142857143,0.010186021558266254
2022-12-22,655963530,6676603,757966,2665,584326.1428571428,1937.857142857143,0.010178314334030126
2022-12-23,656604975,6679286,641445,2683,571381.5714285714,1935.7142857142858,0.010172457191631849
2022-12-24,656949354,6680275,344379,989,577653.8571428572,1961.142857142857,0.010168630137658983
2022-12-25,657135648,6681140,251580,865,573061.8571428572,1971.7142857142858,0.010167063711022415
2022-12-26,657655053,6682247,519405,1107,563489.5714285715,1869.7142857142858,0.010160717186795492
2022-12-27,658309208,6684351,654155,2104,555671.7142857143,1854.0,0.010153816654498321
2022-12-28,658946340,6687147,637132,2796,543723.1428571428,1887.0,0.010148242116345923
2022-12-29,659617625,6690067,671285,2926,531340.1428571428,1924.2857142857144,0.01014234117834556
2022-12-30,660199728,6692483,582103,2416,522862.71428571426,1886.142857142857,0.010137058099484706
2022-12-31,660463792,6693376,264064,893,511389.14285714284,1872.4285714285716,0.010134357221508367
2023-01-01,660778387,6694422,314595,1046,520391.28571428574,1898.2857142857142,0.010131115259978986
2023-01-02,661198108,6695785,419721,1363,506150.7142857143,1934.857142857143,0.010126745553240451
2023-01-03,661660893,6698027,462785,2242,478812.14285714284,1954.5714285714284,0.010123051053585541
2023-01-04,662231345,6700950,571481,2923,469433.4285714286,1972.7142857142858,0.010118744832291198
2023-01-05,662966595,6704613,735250,3745,478571.28571428574,2089.714285714286,0.010113048003572487
2023-01-06,663685449,6707751,718854,3138,498107.14285714284,2192.8571428571427,0.010106822456491735
2023-01-07,664042494,6708702,357045,951,511390.14285714284,2201.142857142857,0.010102820317399747
2023-01-08,664369944,6709761,327450,1059,513226.5714285714,2203.0,0.010099434901588504
2023-01-09,664718936,6711921,348992,2160,503122.4285714286,2316.8571428571427,0.010097381970776292
2023-01-10,665113877,6714281,394941,2360,493430.4285714286,2333.714285714286,0.010094934464884124
2023-01-11,665620426,6717557,506549,3276,484154.4285714286,2384.1428571428573,0.010092173763910304
2023-01-12,666097539,6720999,477113,3443,447277.7142857143,2341.0,0.010090112343141385
2023-01-13,666533383,6723980,435844,2981,406847.71428571426,2318.5714285714284,0.010087986845814143
2023-01-14,666754735,6724994,221352,1014,387463.0,2327.5714285714284,0.010086158593234437
2023-01-15,666951599,6785897,196864,60903,368807.85714285716,10876.714285714284,0.01017449693527161
2023-01-16,667166217,6787220,214618,1323,349611.5714285714,10757.142857142857,0.010173206956610635
2023-01-17,667518310,6789239,352093,2019,343490.4285714286,10708.428571428572,0.010170865575207967
2023-01-18,667896028,6792400,377718,3164,325086.0,10692.42857142857,0.010169846376148834
2023-01-19,668220526,6796012,324498,3612,303283.85714285716,10716.571428571428,0.010170313145992765
2023-01-20,668562246,6799459,341720,3447,289837.5714285714,10783.142857142857,0.01017027066766196
2023-01-21,668715650,6812953,153404,13494,280130.71428571426,12566.000000000002,0.010188116578399204
2023-01-22,668830077,6813633,114427,680,268354.0,3962.714285714286,0.01018739024202107
2023-01-23,669001131,6815188,171054,1555,262130.57142857142,3995.8571428571427,0.010187109833152136
2023-01-24,669272951,6817236,271820,2048,250663.0,4000.0,0.01018603245479138
2023-01-25,669567171,6819539,295744,2368,238952.42857142858,3886.2857142857147,0.010184996062179996
2023-01-26,669848920,6822660,281749,3121,232845.42857142858,3816.142857142857,0.010185371352095336
2023-01-27,670086844,6824464,237924,1804,218017.42857142858,3581.4285714285716,0.010184447077429862
2023-01-28,670220207,6831519,133363,7055,215154.42857142858,2661.5714285714284,0.010192946927963931
2023-01-29,670344054,6832256,123847,737,216500.14285714287,2669.714285714286,0.010192163202211382
2023-01-30,670503932,6833468,160659,1212,215015.14285714284,2620.714285714286,0.010191540532233598
2023-01-31,670734589,6835338,230714,1870,209142.85714285716,2595.285714285714,0.010190823780522223
2023-02-01,671032404,6838027,297815,2689,209438.7142857143,2641.142857142857,0.010190308186666944
2023-02-02,671291489,6840771,259085,2744,206201.0,2587.285714285714,0.010190462879531606
2023-02-03,671529548,6843097,238278,2326,206251.57142857142,2661.857142857143,0.010190314067907552
2023-02-04,671632287,6847046,102787,3949,201883.57142857142,2218.1428571428573,0.010194634969953433
2023-02-05,671721476,6847646,89189,600,196932.42857142858,2198.5714285714284,0.010194174586730052
2023-02-06,671867463,6848667,146289,1054,194879.57142857142,2176.0,0.010193479186236467
2023-02-07,672065240,6849942,197777,1275,190174.2857142857,2091.0,0.010192376561537389
2023-02-08,672295338,6851942,230098,2000,180500.42857142855,1992.5714285714287,0.010191863029102249
2023-02-09,672554241,6854280,258903,2340,180474.42857142858,1934.8571428571427,0.010191415921797748
2023-02-10,672696324,6855413,143325,1176,166909.7142857143,1770.5714285714284,0.010190947616951747
2023-02-11,672828531,6856046,132207,633,171112.57142857142,1296.857142857143,0.010189885957734453
2023-02-12,672906177,6856419,77646,373,169463.57142857142,1264.4285714285713,0.010189264468588762
2023-02-13,673044131,6857217,137954,807,168272.85714285713,1229.142857142857,0.010188361630628348
2023-02-14,673237731,6858411,193617,1194,167678.57142857142,1217.5714285714287,0.01018720532762297
2023-02-15,673477639,6859933,239908,1523,169080.0,1149.4285714285713,0.010185836325888766
2023-02-16,673685532,6862019,208820,2086,161925.2857142857,1113.142857142857,0.010185789473062336
2023-02-17,673878833,6863873,193301,1854,169064.7142857143,1210.0,0.010185618933070123
2023-02-18,673969796,6864248,90963,375,163172.7142857143,1173.142857142857,0.010184800625694507
2023-02-19,674056229,6864711,86433,463,164428.0,1186.0,0.010184181533615054
2023-02-20,674143589,6865287,87360,576,157200.2857142857,1153.0,0.010183716217169278
2023-02-21,674323721,6866088,180132,801,155273.85714285716,1096.857142857143,0.010182183699274016
2023-02-22,674569824,6867909,246237,1822,156178.0,1139.5714285714284,0.010181168436019456
2023-02-23,674790916,6869817,221092,1908,157931.14285714287,1114.142857142857,0.010180660167630353
2023-02-24,674933342,6870806,142426,989,150663.2857142857,990.5714285714286,0.010179977150988045
2023-02-25,674978793,6871024,45451,218,144161.57142857142,968.1428571428571,0.010179614635685303
2023-02-26,675044414,6871268,65621,244,141188.42857142858,936.8571428571429,0.010178986534062335
2023-02-27,675171439,6871808,127025,546,146854.85714285713,932.5714285714286,0.010177871282852058
2023-02-28,675322238,6872682,150801,875,142664.7142857143,943.1428571428571,0.010176892768041795
2023-03-01,675542852,6874463,220614,1781,139004.2857142857,937.2857142857143,0.010176205668741204
2023-03-02,675731911,6876031,190572,1568,134644.2857142857,888.7142857142858,0.010175678975741016
2023-03-03,675914580,6877325,182669,1294,140393.2857142857,932.2857142857143,0.010174843395152091
2023-03-04,675968775,6877601,54195,276,141642.42857142858,940.5714285714286,0.010174435941956047
2023-03-05,676024901,6877749,59988,186,140837.7142857143,932.2857142857143,0.01017381015081869
2023-03-06,676082941,6878115,63196,366,131719.2857142857,906.5714285714286,0.010173478108804996
2023-03-07,676213378,6879038,130437,923,128810.14285714286,913.4285714285714,0.010172880667261807
2023-03-08,676392824,6880483,179446,1445,122929.0,865.4285714285714,0.01017231814984483
2023-03-09,676570149,6881802,177325,1319,121036.57142857143,829.8571428571429,0.01017160158510038
